epoch,iso,raw_barometer
1753730121.7818503,2025-07-28T20:15:21.781858,148.2
1753730121.8824253,2025-07-28T20:15:21.882432,148.2
1753730121.9826765,2025-07-28T20:15:21.982684,148.2
1753730122.0831456,2025-07-28T20:15:22.083154,148.13
1753730122.1833408,2025-07-28T20:15:22.183349,148.13
1753730122.283504,2025-07-28T20:15:22.283512,148.13
1753730122.3841507,2025-07-28T20:15:22.384158,148.16
1753730122.483989,2025-07-28T20:15:22.483997,148.16
1753730122.5842314,2025-07-28T20:15:22.584239,148.16
1753730122.684466,2025-07-28T20:15:22.684473,148.18
1753730122.7846696,2025-07-28T20:15:22.784678,148.18
1753730122.8849142,2025-07-28T20:15:22.884921,148.13
1753730122.9854295,2025-07-28T20:15:22.985438,148.13
1753730123.085407,2025-07-28T20:15:23.085414,148.13
1753730123.185653,2025-07-28T20:15:23.185661,148.1
1753730123.2859943,2025-07-28T20:15:23.286002,148.1
1753730123.3862195,2025-07-28T20:15:23.386228,148.1
1753730123.4864786,2025-07-28T20:15:23.486486,148.04
1753730123.5866635,2025-07-28T20:15:23.586671,148.04
1753730123.6869273,2025-07-28T20:15:23.686935,148.04
1753730123.7870955,2025-07-28T20:15:23.787102,148.35
1753730123.8873913,2025-07-28T20:15:23.887398,148.35
1753730123.987512,2025-07-28T20:15:23.987519,148.27
1753730124.087818,2025-07-28T20:15:24.087825,148.27
1753730124.1882238,2025-07-28T20:15:24.188232,148.27
1753730124.2882228,2025-07-28T20:15:24.288231,148.31
1753730124.3886683,2025-07-28T20:15:24.388676,148.31
1753730124.488787,2025-07-28T20:15:24.488794,148.31
1753730124.5890806,2025-07-28T20:15:24.589087,148.13
1753730124.6892521,2025-07-28T20:15:24.689259,148.13
1753730124.7895107,2025-07-28T20:15:24.789518,148.13
1753730124.8897457,2025-07-28T20:15:24.889754,148.06
1753730124.99005,2025-07-28T20:15:24.990059,148.06
1753730125.0902603,2025-07-28T20:15:25.090268,148.26
1753730125.190467,2025-07-28T20:15:25.190473,148.26
1753730125.2906663,2025-07-28T20:15:25.290674,148.26
1753730125.3910651,2025-07-28T20:15:25.391074,148.11
1753730125.4913535,2025-07-28T20:15:25.491362,148.11
1753730125.5914938,2025-07-28T20:15:25.591501,148.11
1753730125.6916912,2025-07-28T20:15:25.691698,148.33
1753730125.7922409,2025-07-28T20:15:25.792250,148.33
1753730125.8925238,2025-07-28T20:15:25.892533,148.33
1753730125.9928038,2025-07-28T20:15:25.992813,148.29
1753730126.0930707,2025-07-28T20:15:26.093080,148.29
1753730126.1933167,2025-07-28T20:15:26.193326,148.26
1753730126.2936113,2025-07-28T20:15:26.293621,148.26
1753730126.3939168,2025-07-28T20:15:26.393927,148.26
1753730126.4945347,2025-07-28T20:15:26.494543,148.17
1753730126.5947707,2025-07-28T20:15:26.594780,148.17
1753730126.6950016,2025-07-28T20:15:26.695011,148.17
1753730126.7951448,2025-07-28T20:15:26.795152,148.44
1753730126.8953903,2025-07-28T20:15:26.895397,148.44
1753730126.995646,2025-07-28T20:15:26.995654,148.44
1753730127.0958319,2025-07-28T20:15:27.095838,148.16
1753730127.1960502,2025-07-28T20:15:27.196058,148.16
1753730127.29647,2025-07-28T20:15:27.296477,148.16
1753730127.3966405,2025-07-28T20:15:27.396647,148.12
1753730127.4968805,2025-07-28T20:15:27.496888,148.12
1753730127.597135,2025-07-28T20:15:27.597142,148.3
1753730127.697475,2025-07-28T20:15:27.697483,148.3
1753730127.797659,2025-07-28T20:15:27.797666,148.3
1753730127.897967,2025-07-28T20:15:27.897974,148.36
1753730127.9981823,2025-07-28T20:15:27.998190,148.36
1753730128.0982687,2025-07-28T20:15:28.098276,148.36
1753730128.1985223,2025-07-28T20:15:28.198530,148.11
1753730128.2988071,2025-07-28T20:15:28.298814,148.11
1753730128.398967,2025-07-28T20:15:28.398974,148.11
1753730128.4993162,2025-07-28T20:15:28.499324,148.23
1753730128.599519,2025-07-28T20:15:28.599526,148.23
1753730128.6997747,2025-07-28T20:15:28.699781,148.22
1753730128.8001502,2025-07-28T20:15:28.800159,148.22
1753730128.900347,2025-07-28T20:15:28.900354,148.22
1753730129.0005565,2025-07-28T20:15:29.000564,148.36
1753730129.1007586,2025-07-28T20:15:29.100766,148.36
1753730129.2012007,2025-07-28T20:15:29.201210,148.36
1753730129.3011966,2025-07-28T20:15:29.301203,148.04
1753730129.4014792,2025-07-28T20:15:29.401486,148.04
1753730129.5016818,2025-07-28T20:15:29.501690,148.04
1753730129.6019275,2025-07-28T20:15:29.601935,148.12
1753730129.702235,2025-07-28T20:15:29.702243,148.12
1753730129.8023915,2025-07-28T20:15:29.802398,148.08
1753730129.902793,2025-07-28T20:15:29.902800,148.08
1753730130.0028367,2025-07-28T20:15:30.002844,148.08
1753730130.1030705,2025-07-28T20:15:30.103078,148.32
1753730130.2032797,2025-07-28T20:15:30.203287,148.32
1753730130.3035834,2025-07-28T20:15:30.303592,148.32
1753730130.4039063,2025-07-28T20:15:30.403915,148.22
1753730130.5039964,2025-07-28T20:15:30.504004,148.22
1753730130.604239,2025-07-28T20:15:30.604247,148.22
1753730130.7045026,2025-07-28T20:15:30.704510,148.12
1753730130.804786,2025-07-28T20:15:30.804793,148.12
1753730130.905109,2025-07-28T20:15:30.905115,147.96
1753730131.0055559,2025-07-28T20:15:31.005565,147.96
1753730131.1056588,2025-07-28T20:15:31.105667,147.96
1753730131.2056313,2025-07-28T20:15:31.205639,148.08
1753730131.306165,2025-07-28T20:15:31.306171,148.08
1753730131.4063084,2025-07-28T20:15:31.406316,148.08
1753730131.5065534,2025-07-28T20:15:31.506560,148.28
1753730131.6067467,2025-07-28T20:15:31.606754,148.28
1753730131.706979,2025-07-28T20:15:31.706986,148.28
1753730131.8074179,2025-07-28T20:15:31.807427,148.15
1753730131.907886,2025-07-28T20:15:31.907895,148.15
1753730132.0080237,2025-07-28T20:15:32.008033,148.39
1753730132.1084168,2025-07-28T20:15:32.108426,148.39
1753730132.2086966,2025-07-28T20:15:32.208706,148.39
1753730132.3090198,2025-07-28T20:15:32.309028,148.18
1753730132.4092762,2025-07-28T20:15:32.409285,148.18
1753730132.5098445,2025-07-28T20:15:32.509855,148.18
1753730132.609823,2025-07-28T20:15:32.609833,148.13
1753730132.7100034,2025-07-28T20:15:32.710010,148.13
1753730132.8101795,2025-07-28T20:15:32.810188,148.13
1753730132.9103706,2025-07-28T20:15:32.910378,148.25
1753730133.0105689,2025-07-28T20:15:33.010576,148.25
1753730133.1108556,2025-07-28T20:15:33.110863,147.92
1753730133.2111747,2025-07-28T20:15:33.211183,147.92
1753730133.3114321,2025-07-28T20:15:33.311440,147.92
1753730133.411696,2025-07-28T20:15:33.411704,148.02
1753730133.5119138,2025-07-28T20:15:33.511921,148.02
1753730133.6121185,2025-07-28T20:15:33.612125,148.02
1753730133.7124703,2025-07-28T20:15:33.712479,148.16
1753730133.8127034,2025-07-28T20:15:33.812710,148.16
1753730133.9129517,2025-07-28T20:15:33.912960,148.16
1753730134.0132391,2025-07-28T20:15:34.013246,148.19
1753730134.1133287,2025-07-28T20:15:34.113336,148.19
1753730134.213562,2025-07-28T20:15:34.213569,147.99
1753730134.3138998,2025-07-28T20:15:34.313907,147.99
1753730134.4141796,2025-07-28T20:15:34.414187,147.99
1753730134.5143905,2025-07-28T20:15:34.514398,148.11
1753730134.6145868,2025-07-28T20:15:34.614594,148.11
1753730134.7147834,2025-07-28T20:15:34.714791,148.11
1753730134.815086,2025-07-28T20:15:34.815094,148.52
1753730134.915333,2025-07-28T20:15:34.915340,148.52
1753730135.0156112,2025-07-28T20:15:35.015618,148.52
1753730135.115965,2025-07-28T20:15:35.115973,148.11
1753730135.2159905,2025-07-28T20:15:35.215997,148.11
1753730135.3163414,2025-07-28T20:15:35.316348,148.45
1753730135.4165986,2025-07-28T20:15:35.416606,148.45
1753730135.5168257,2025-07-28T20:15:35.516833,148.45
1753730135.6170816,2025-07-28T20:15:35.617089,147.97
1753730135.7174373,2025-07-28T20:15:35.717445,147.97
1753730135.8176944,2025-07-28T20:15:35.817702,147.97
1753730135.9178154,2025-07-28T20:15:35.917824,148.14
1753730136.017989,2025-07-28T20:15:36.017996,148.14
1753730136.1182663,2025-07-28T20:15:36.118274,148.14
1753730136.218637,2025-07-28T20:15:36.218644,148.13
1753730136.3190637,2025-07-28T20:15:36.319071,148.13
1753730136.4190888,2025-07-28T20:15:36.419096,148.14
1753730136.5193193,2025-07-28T20:15:36.519326,148.14
1753730136.6195142,2025-07-28T20:15:36.619521,148.14
1753730136.719786,2025-07-28T20:15:36.719794,148.26
1753730136.8200514,2025-07-28T20:15:36.820059,148.26
1753730136.920537,2025-07-28T20:15:36.920545,148.26
1753730137.0205235,2025-07-28T20:15:37.020531,147.89
1753730137.1207645,2025-07-28T20:15:37.120772,147.89
1753730137.2210233,2025-07-28T20:15:37.221031,147.89
1753730137.3212683,2025-07-28T20:15:37.321275,148.04
1753730137.4215539,2025-07-28T20:15:37.421562,148.04
1753730137.5222776,2025-07-28T20:15:37.522285,148.22
1753730137.6221685,2025-07-28T20:15:37.622176,148.22
1753730137.7229822,2025-07-28T20:15:37.722991,148.22
1753730137.8232594,2025-07-28T20:15:37.823268,148.0
1753730137.9234147,2025-07-28T20:15:37.923424,148.0
1753730138.0238209,2025-07-28T20:15:38.023830,148.0
1753730138.124346,2025-07-28T20:15:38.124355,148.22
1753730138.2243807,2025-07-28T20:15:38.224390,148.22
1753730138.325359,2025-07-28T20:15:38.325368,148.22
1753730138.425117,2025-07-28T20:15:38.425125,148.24
1753730138.5254965,2025-07-28T20:15:38.525505,148.24
1753730138.6256928,2025-07-28T20:15:38.625700,147.92
1753730138.7262528,2025-07-28T20:15:38.726262,147.92
1753730138.826777,2025-07-28T20:15:38.826786,147.92
1753730138.9266908,2025-07-28T20:15:38.926698,148.4
1753730139.0273707,2025-07-28T20:15:39.027380,148.4
1753730139.1275268,2025-07-28T20:15:39.127535,148.4
1753730139.22806,2025-07-28T20:15:39.228067,148.26
1753730139.3284152,2025-07-28T20:15:39.328421,148.26
1753730139.428577,2025-07-28T20:15:39.428585,148.26
1753730139.5288765,2025-07-28T20:15:39.528884,148.2
1753730139.629277,2025-07-28T20:15:39.629286,148.2
1753730139.7295394,2025-07-28T20:15:39.729548,148.2
1753730139.8300378,2025-07-28T20:15:39.830046,148.27
1753730139.929919,2025-07-28T20:15:39.929927,148.27
1753730140.030067,2025-07-28T20:15:40.030074,148.27
1753730140.130337,2025-07-28T20:15:40.130344,148.35
1753730140.2306647,2025-07-28T20:15:40.230672,148.35
1753730140.3308887,2025-07-28T20:15:40.330896,148.31
1753730140.43113,2025-07-28T20:15:40.431137,148.31
1753730140.5315144,2025-07-28T20:15:40.531522,148.31
1753730140.631723,2025-07-28T20:15:40.631730,148.03
1753730140.7318356,2025-07-28T20:15:40.731842,148.03
1753730140.832373,2025-07-28T20:15:40.832380,148.03
1753730140.9324434,2025-07-28T20:15:40.932452,148.14
1753730141.032725,2025-07-28T20:15:41.032732,148.14
1753730141.133061,2025-07-28T20:15:41.133069,148.14
1753730141.2331057,2025-07-28T20:15:41.233113,148.16
1753730141.3333857,2025-07-28T20:15:41.333393,148.16
1753730141.4336452,2025-07-28T20:15:41.433653,148.28
1753730141.5339322,2025-07-28T20:15:41.533940,148.28
1753730141.6341677,2025-07-28T20:15:41.634175,148.28
1753730141.7344651,2025-07-28T20:15:41.734472,148.22
1753730141.8345702,2025-07-28T20:15:41.834578,148.22
1753730141.9349632,2025-07-28T20:15:41.934970,148.22
1753730142.0354304,2025-07-28T20:15:42.035438,148.29
1753730142.1354115,2025-07-28T20:15:42.135418,148.29
1753730142.235638,2025-07-28T20:15:42.235646,148.23
1753730142.33588,2025-07-28T20:15:42.335888,148.23
1753730142.4362311,2025-07-28T20:15:42.436239,148.23
1753730142.5364327,2025-07-28T20:15:42.536440,148.21
1753730142.6367917,2025-07-28T20:15:42.636799,148.21
1753730142.7368138,2025-07-28T20:15:42.736822,148.21
1753730142.8370402,2025-07-28T20:15:42.837047,148.17
1753730142.937276,2025-07-28T20:15:42.937283,148.17
1753730143.0376973,2025-07-28T20:15:43.037706,148.17
1753730143.1378615,2025-07-28T20:15:43.137870,147.97
1753730143.2380846,2025-07-28T20:15:43.238091,147.97
1753730143.3383172,2025-07-28T20:15:43.338324,148.33
1753730143.438561,2025-07-28T20:15:43.438568,148.33
1753730143.5391076,2025-07-28T20:15:43.539115,148.33
1753730143.639107,2025-07-28T20:15:43.639114,148.26
1753730143.7393148,2025-07-28T20:15:43.739322,148.26
1753730143.839502,2025-07-28T20:15:43.839509,148.26
1753730143.9397345,2025-07-28T20:15:43.939742,148.3
1753730144.040005,2025-07-28T20:15:44.040012,148.3
1753730144.140332,2025-07-28T20:15:44.140339,148.3
1753730144.2406514,2025-07-28T20:15:44.240659,148.37
1753730144.3408365,2025-07-28T20:15:44.340844,148.37
1753730144.4410126,2025-07-28T20:15:44.441020,148.33
1753730144.541262,2025-07-28T20:15:44.541269,148.33
1753730144.6416278,2025-07-28T20:15:44.641635,148.33
1753730144.742477,2025-07-28T20:15:44.742486,148.12
1753730144.842444,2025-07-28T20:15:44.842454,148.12
1753730144.9427679,2025-07-28T20:15:44.942777,148.12
1753730145.0429425,2025-07-28T20:15:45.042953,148.22
1753730145.143305,2025-07-28T20:15:45.143314,148.22
1753730145.2436197,2025-07-28T20:15:45.243629,148.22
1753730145.3442686,2025-07-28T20:15:45.344279,148.19
1753730145.4444563,2025-07-28T20:15:45.444469,148.19
1753730145.5448442,2025-07-28T20:15:45.544854,148.19
1753730145.6450272,2025-07-28T20:15:45.645036,148.26
1753730145.7454062,2025-07-28T20:15:45.745415,148.26
1753730145.8457558,2025-07-28T20:15:45.845826,148.18
1753730145.9463184,2025-07-28T20:15:45.946328,148.18
1753730146.0465307,2025-07-28T20:15:46.046540,148.18
1753730146.146801,2025-07-28T20:15:46.146810,148.35
1753730146.24713,2025-07-28T20:15:46.247139,148.35
1753730146.347332,2025-07-28T20:15:46.347341,148.35
1753730146.4477696,2025-07-28T20:15:46.447779,148.28
1753730146.5480301,2025-07-28T20:15:46.548039,148.28
1753730146.6482832,2025-07-28T20:15:46.648292,148.28
1753730146.748671,2025-07-28T20:15:46.748680,147.97
1753730146.8488855,2025-07-28T20:15:46.848895,147.97
1753730146.9489832,2025-07-28T20:15:46.948991,148.22
1753730147.049163,2025-07-28T20:15:47.049171,148.22
1753730147.1494658,2025-07-28T20:15:47.149473,148.22
1753730147.2495685,2025-07-28T20:15:47.249576,148.15
1753730147.3499095,2025-07-28T20:15:47.349916,148.15
1753730147.45013,2025-07-28T20:15:47.450137,148.15
1753730147.5504286,2025-07-28T20:15:47.550436,148.02
1753730147.6506042,2025-07-28T20:15:47.650612,148.02
1753730147.7508612,2025-07-28T20:15:47.750868,148.02
1753730147.851043,2025-07-28T20:15:47.851050,148.35
1753730147.9513028,2025-07-28T20:15:47.951309,148.35
1753730148.0514085,2025-07-28T20:15:48.051415,148.07
1753730148.1516862,2025-07-28T20:15:48.151692,148.07
1753730148.25203,2025-07-28T20:15:48.252037,148.07
1753730148.3525565,2025-07-28T20:15:48.352564,148.39
1753730148.4534786,2025-07-28T20:15:48.453486,148.39
1753730148.5527618,2025-07-28T20:15:48.552769,148.39
1753730148.6533043,2025-07-28T20:15:48.653311,148.36
1753730148.753266,2025-07-28T20:15:48.753272,148.36
1753730148.8535564,2025-07-28T20:15:48.853564,148.36
1753730148.9538436,2025-07-28T20:15:48.953851,148.12
1753730149.0541801,2025-07-28T20:15:49.054188,148.12
1753730149.1543493,2025-07-28T20:15:49.154357,148.31
1753730149.2545798,2025-07-28T20:15:49.254587,148.31
1753730149.354919,2025-07-28T20:15:49.354927,148.31
1753730149.4555962,2025-07-28T20:15:49.455607,148.3
1753730149.5557327,2025-07-28T20:15:49.555740,148.3
1753730149.6559644,2025-07-28T20:15:49.655972,148.3
1753730149.7564032,2025-07-28T20:15:49.756411,148.1
1753730149.8565516,2025-07-28T20:15:49.856559,148.1
1753730149.9568658,2025-07-28T20:15:49.956873,148.1
1753730150.0571415,2025-07-28T20:15:50.057149,148.34
1753730150.1572988,2025-07-28T20:15:50.157306,148.34
1753730150.2576213,2025-07-28T20:15:50.257629,148.14
1753730150.3577626,2025-07-28T20:15:50.357817,148.14
1753730150.458365,2025-07-28T20:15:50.458373,148.14
1753730150.5584607,2025-07-28T20:15:50.558468,148.18
1753730150.658631,2025-07-28T20:15:50.658638,148.18
1753730150.7588735,2025-07-28T20:15:50.758881,148.18
1753730150.8592274,2025-07-28T20:15:50.859235,148.29
1753730150.9594321,2025-07-28T20:15:50.959439,148.29
1753730151.0596602,2025-07-28T20:15:51.059669,148.29
1753730151.159904,2025-07-28T20:15:51.159911,148.34
1753730151.2601438,2025-07-28T20:15:51.260151,148.34
1753730151.3604503,2025-07-28T20:15:51.360458,148.34
1753730151.4608102,2025-07-28T20:15:51.460818,148.25
1753730151.5609536,2025-07-28T20:15:51.560961,148.25
1753730151.6611092,2025-07-28T20:15:51.661116,148.17
1753730151.7613604,2025-07-28T20:15:51.761367,148.17
1753730151.8619008,2025-07-28T20:15:51.861911,148.17
1753730151.9622383,2025-07-28T20:15:51.962247,148.29
1753730152.062502,2025-07-28T20:15:52.062510,148.29
1753730152.162805,2025-07-28T20:15:52.162814,148.29
1753730152.2630205,2025-07-28T20:15:52.263030,148.18
1753730152.3633962,2025-07-28T20:15:52.363405,148.18
1753730152.4638295,2025-07-28T20:15:52.463839,148.18
1753730152.5639825,2025-07-28T20:15:52.563991,148.25
1753730152.6645205,2025-07-28T20:15:52.664530,148.25
1753730152.764683,2025-07-28T20:15:52.764692,148.25
1753730152.8650913,2025-07-28T20:15:52.865100,148.32
1753730152.9652243,2025-07-28T20:15:52.965235,148.32
1753730153.066113,2025-07-28T20:15:53.066125,148.04
1753730153.1660347,2025-07-28T20:15:53.166044,148.04
1753730153.2661731,2025-07-28T20:15:53.266182,148.04
1753730153.3665667,2025-07-28T20:15:53.366576,148.36
1753730153.4667623,2025-07-28T20:15:53.466772,148.36
1753730153.5670474,2025-07-28T20:15:53.567057,148.36
1753730153.6674466,2025-07-28T20:15:53.667456,148.07
1753730153.7676065,2025-07-28T20:15:53.767616,148.07
1753730153.8676002,2025-07-28T20:15:53.867607,148.07
1753730153.967854,2025-07-28T20:15:53.967861,148.07
1753730154.068181,2025-07-28T20:15:54.068188,148.07
1753730154.1685166,2025-07-28T20:15:54.168526,148.07
1753730154.268663,2025-07-28T20:15:54.268670,148.41
1753730154.368884,2025-07-28T20:15:54.368893,148.41
1753730154.469158,2025-07-28T20:15:54.469165,148.31
1753730154.5694008,2025-07-28T20:15:54.569408,148.31
1753730154.669617,2025-07-28T20:15:54.669624,148.31
1753730154.769921,2025-07-28T20:15:54.769928,148.26
1753730154.8700945,2025-07-28T20:15:54.870102,148.26
1753730154.9703374,2025-07-28T20:15:54.970344,148.26
1753730155.0705497,2025-07-28T20:15:55.070557,148.11
1753730155.170834,2025-07-28T20:15:55.170842,148.11
1753730155.2711313,2025-07-28T20:15:55.271141,148.11
1753730155.3714013,2025-07-28T20:15:55.371408,148.28
1753730155.4717824,2025-07-28T20:15:55.471789,148.28
1753730155.5718555,2025-07-28T20:15:55.571862,148.29
1753730155.6720402,2025-07-28T20:15:55.672045,148.29
1753730155.7723281,2025-07-28T20:15:55.772335,148.29
1753730155.872527,2025-07-28T20:15:55.872534,148.19
1753730155.9727972,2025-07-28T20:15:55.972804,148.19
1753730156.073018,2025-07-28T20:15:56.073026,148.19
1753730156.173189,2025-07-28T20:15:56.173197,148.24
1753730156.274387,2025-07-28T20:15:56.274394,148.24
1753730156.373806,2025-07-28T20:15:56.373814,148.24
1753730156.474012,2025-07-28T20:15:56.474020,148.42
1753730156.574208,2025-07-28T20:15:56.574215,148.42
1753730156.6744745,2025-07-28T20:15:56.674482,148.36
1753730156.7749338,2025-07-28T20:15:56.774942,148.36
1753730156.8751087,2025-07-28T20:15:56.875116,148.36
1753730156.9752133,2025-07-28T20:15:56.975221,148.3
1753730157.075555,2025-07-28T20:15:57.075563,148.3
1753730157.1756465,2025-07-28T20:15:57.175654,148.3
1753730157.2759032,2025-07-28T20:15:57.275911,147.95
1753730157.3759918,2025-07-28T20:15:57.375999,147.95
1753730157.4763715,2025-07-28T20:15:57.476379,147.95
1753730157.576601,2025-07-28T20:15:57.576608,148.26
1753730157.6768835,2025-07-28T20:15:57.676891,148.26
1753730157.7770765,2025-07-28T20:15:57.777084,148.36
1753730157.87729,2025-07-28T20:15:57.877297,148.36
1753730157.9774973,2025-07-28T20:15:57.977505,148.36
1753730158.0778406,2025-07-28T20:15:58.077848,148.26
1753730158.1780193,2025-07-28T20:15:58.178027,148.26
1753730158.2783751,2025-07-28T20:15:58.278383,148.26
1753730158.3785603,2025-07-28T20:15:58.378567,148.3
1753730158.478928,2025-07-28T20:15:58.478936,148.3
1753730158.579495,2025-07-28T20:15:58.579504,148.3
1753730158.67928,2025-07-28T20:15:58.679288,148.36
1753730158.7795436,2025-07-28T20:15:58.779551,148.36
1753730158.8802223,2025-07-28T20:15:58.880231,148.36
1753730158.9805288,2025-07-28T20:15:58.980538,148.36
1753730159.0809221,2025-07-28T20:15:59.080932,148.36
1753730159.1812558,2025-07-28T20:15:59.181267,148.15
1753730159.2816663,2025-07-28T20:15:59.281676,148.15
1753730159.381734,2025-07-28T20:15:59.381745,148.15
1753730159.4821377,2025-07-28T20:15:59.482146,148.21
1753730159.5824397,2025-07-28T20:15:59.582449,148.21
1753730159.6828923,2025-07-28T20:15:59.682902,148.21
1753730159.78305,2025-07-28T20:15:59.783059,148.38
1753730159.8835018,2025-07-28T20:15:59.883513,148.38
1753730159.983854,2025-07-28T20:15:59.983864,148.38
1753730160.083959,2025-07-28T20:16:00.083968,148.26
1753730160.18426,2025-07-28T20:16:00.184269,148.26
1753730160.2844913,2025-07-28T20:16:00.284500,148.09
1753730160.3847167,2025-07-28T20:16:00.384725,148.09
1753730160.4851139,2025-07-28T20:16:00.485125,148.09
1753730160.5853183,2025-07-28T20:16:00.585327,148.28
1753730160.685568,2025-07-28T20:16:00.685577,148.28
1753730160.7860074,2025-07-28T20:16:00.786018,148.28
1753730160.8862877,2025-07-28T20:16:00.886296,148.12
1753730160.9863396,2025-07-28T20:16:00.986348,148.12
1753730161.0867333,2025-07-28T20:16:01.086742,148.12
1753730161.1867683,2025-07-28T20:16:01.186775,148.41
1753730161.2869709,2025-07-28T20:16:01.286978,148.41
1753730161.38731,2025-07-28T20:16:01.387318,148.09
1753730161.4875066,2025-07-28T20:16:01.487514,148.09
1753730161.587926,2025-07-28T20:16:01.587934,148.09
1753730161.6880338,2025-07-28T20:16:01.688040,148.35
1753730161.788289,2025-07-28T20:16:01.788296,148.35
1753730161.8886359,2025-07-28T20:16:01.888644,148.35
1753730161.988833,2025-07-28T20:16:01.988841,148.19
1753730162.0890431,2025-07-28T20:16:02.089050,148.19
1753730162.1892147,2025-07-28T20:16:02.189222,148.19
1753730162.289257,2025-07-28T20:16:02.289264,148.39
1753730162.389717,2025-07-28T20:16:02.389724,148.39
1753730162.4902537,2025-07-28T20:16:02.490261,148.39
1753730162.5904007,2025-07-28T20:16:02.590408,148.15
1753730162.690555,2025-07-28T20:16:02.690563,148.15
1753730162.790696,2025-07-28T20:16:02.790703,148.51
1753730162.890943,2025-07-28T20:16:02.890950,148.51
1753730162.9914603,2025-07-28T20:16:02.991468,148.51
1753730163.0913436,2025-07-28T20:16:03.091350,148.22
1753730163.1915998,2025-07-28T20:16:03.191607,148.22
1753730163.2919548,2025-07-28T20:16:03.291962,148.22
1753730163.392076,2025-07-28T20:16:03.392083,148.44
